
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       101  4.486236E-01  3.143834E-01 -3.095021E-01
       102  4.330164E-01  3.081837E-01 -3.063252E-01
       103  4.171816E-01  3.013862E-01 -3.035429E-01
       104  3.999507E-01  2.935014E-01 -2.969744E-01
       105  3.848185E-01  2.864639E-01 -2.886321E-01
       106  3.708700E-01  2.803401E-01 -2.795473E-01
       107  3.556253E-01  2.735207E-01 -2.732289E-01
       108  3.446748E-01  2.684287E-01 -2.721973E-01
       109  3.292055E-01  2.612779E-01 -2.642014E-01
       110  3.135714E-01  2.540981E-01 -2.567979E-01
       111  5.446728E-01  3.476223E-01  1.783735E-01
       112  5.526064E-01  3.589631E-01  1.756739E-01
       113  5.592535E-01  3.697527E-01  1.722593E-01
       114  5.718944E-01  3.853445E-01  1.702633E-01
       115  5.844877E-01  4.012718E-01  1.679109E-01
       116  5.969703E-01  4.173575E-01  1.651790E-01
       117  6.093281E-01  4.335342E-01  1.619351E-01
       118  6.214039E-01  4.497871E-01  1.579282E-01
       119  6.340482E-01  4.663499E-01  1.538134E-01
       120  6.469300E-01  4.831482E-01  1.493449E-01
       121  6.596331E-01  4.996614E-01  1.442403E-01
       122  6.721657E-01  5.160661E-01  1.385885E-01
       123  6.868331E-01  5.307242E-01  1.380862E-01
       124  7.016015E-01  5.462835E-01  1.364609E-01
       125  7.104419E-01  5.601401E-01  1.279597E-01
       126  7.203572E-01  5.743359E-01  1.194505E-01
       127  7.210386E-01  5.802887E-01  1.089944E-01
       128  7.249067E-01  5.895060E-01  9.647643E-02
       129  7.284155E-01  5.979299E-01  8.339552E-02
       130  7.321672E-01  6.054702E-01  6.945568E-02
       131  7.407848E-01  6.161159E-01  5.725957E-02
       132  7.510875E-01  6.272574E-01  4.535450E-02
       133  7.614722E-01  6.380316E-01  3.300241E-02
       134  7.693667E-01  6.458931E-01  2.014701E-02
       135  7.697855E-01  6.459284E-01  6.562605E-03
       136  7.824554E-01  6.567947E-01 -4.371285E-03
       137  7.794302E-01  6.525152E-01 -1.962991E-02
       138  7.884373E-01  6.584736E-01 -3.489409E-02
       139  7.980535E-01  6.637066E-01 -5.038557E-02
       140  7.987792E-01  6.603924E-01 -6.503829E-02
       141  7.943475E-01  6.514525E-01 -8.024911E-02
       142  7.961544E-01  6.466490E-01 -9.790031E-02
       143  8.023872E-01  6.450629E-01 -1.150448E-01
       144  8.128377E-01  6.469605E-01 -1.320099E-01
       145  8.237989E-01  6.484223E-01 -1.491009E-01
       146  8.374379E-01  6.537793E-01 -1.625610E-01
       147  8.539921E-01  6.643313E-01 -1.714273E-01
       148  8.708046E-01  6.759390E-01 -1.778999E-01
       149  8.841277E-01  6.799168E-01 -1.918743E-01
       150  8.977526E-01  6.817571E-01 -2.084410E-01
       151  9.111529E-01  6.825143E-01 -2.254689E-01
       152  9.244098E-01  6.823429E-01 -2.427977E-01
       153  9.263726E-01  6.728519E-01 -2.579390E-01
       154  9.266904E-01  6.608742E-01 -2.735127E-01
       155  9.338448E-01  6.538236E-01 -2.904024E-01
       156  9.485428E-01  6.533562E-01 -3.075630E-01
       157  9.641416E-01  6.538154E-01 -3.241355E-01
       158  9.799303E-01  6.551176E-01 -3.394969E-01
       159  9.974366E-01  6.634479E-01 -3.483117E-01
       160  1.006827E+00  6.583330E-01 -3.635439E-01
       161  1.005065E+00  6.447835E-01 -3.765056E-01
       162  1.016489E+00  6.426378E-01 -3.900750E-01
       163  1.030301E+00  6.403582E-01 -4.059354E-01
       164  1.038021E+00  6.314702E-01 -4.224255E-01
       165  1.053732E+00  6.304574E-01 -4.382706E-01
       166  1.065228E+00  6.268285E-01 -4.527354E-01
       167  1.077033E+00  6.237650E-01 -4.668341E-01
       168  1.084332E+00  6.164975E-01 -4.808833E-01
       169  1.087155E+00  6.062500E-01 -4.937837E-01
       170  1.086956E+00  5.956786E-01 -5.041828E-01
       171  1.095186E+00  5.893935E-01 -5.183650E-01
       172  1.104409E+00  5.846086E-01 -5.323112E-01
       173  1.113837E+00  5.809681E-01 -5.455862E-01
       174  1.107665E+00  5.702370E-01 -5.514909E-01
       175  1.101459E+00  5.601321E-01 -5.565738E-01
       176  1.103550E+00  5.546217E-01 -5.650259E-01
       177  1.105014E+00  5.506106E-01 -5.713189E-01
       178  1.121003E+00  5.577429E-01 -5.798437E-01
       179  1.122408E+00  5.552677E-01 -5.851861E-01
       180  1.137017E+00  5.627320E-01 -5.926157E-01
       181  1.133786E+00  5.579771E-01 -5.966860E-01
       182  1.130036E+00  5.533589E-01 -6.002170E-01
       183  1.125333E+00  5.489685E-01 -6.026529E-01
       184  1.119630E+00  5.449010E-01 -6.041723E-01
       185  1.112853E+00  5.403525E-01 -6.042612E-01
       186  1.103863E+00  5.352810E-01 -6.029414E-01
       187  1.094838E+00  5.301675E-01 -6.009981E-01
       188  1.092222E+00  5.294584E-01 -6.005430E-01
       189  1.092706E+00  5.318083E-01 -6.003098E-01
